f3,f4,f6,f9,f10,f15,f16,f17,f18,f19,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,duration_min,hour,day_of_week,season,f1_Source1,f1_Source2,f1_Source3,f12_US/Central,f12_US/Eastern,f12_US/Mountain,f12_US/Pacific,y
0.74,0.96,0.25,487,2620,1.02,0.06,-3.22,2341,-0.29,1117,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.02,-0.74,0.22,1.22,0.9,-0.87,-0.11,-0.52,1.08,-0.24,-0.61,2
-1.26,-0.04,-0.24,1616,5086,1.02,0.33,-1.16,2650,0.4,125,-0.02,2.79,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,0.02,-1.3,0.78,-1.45,0.9,-0.87,-0.11,1.92,-0.93,-0.24,-0.61,2
-0.39,-1.36,-0.33,4635,15346,-0.61,0.46,0.34,1548,2.25,6441,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,1.1,-1.44,-1.45,-1.12,1.15,-0.11,-0.52,-0.93,-0.24,1.65,2
-0.21,0.76,0.22,81,3372,-0.17,-0.3,0.34,2907,-0.46,6441,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.02,0.73,1.89,-0.56,0.9,-0.87,-0.11,-0.52,1.08,-0.24,-0.61,2
0.47,-1.54,0.2,93,15346,-1.36,0.46,0.34,3749,-0.46,6441,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.02,0.54,0.22,-0.56,-1.12,1.15,-0.11,-0.52,-0.93,-0.24,1.65,2
0.87,1.18,-0.33,153,3053,-1.23,0.4,0.34,2743,0.92,23036,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.01,-0.19,-0.88,-1.45,-1.12,1.15,-0.11,-0.52,1.08,-0.24,-0.61,3
2.17,-1.58,0.32,161,960,1.19,-0.08,0.34,8869,-1.32,23036,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,0.54,-0.88,1.22,0.9,-0.87,-0.11,-0.52,-0.93,-0.24,1.65,2
-0.1,-1.41,0.18,310,15346,-1.71,-0.18,-1.16,3415,0.23,127,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,0.91,-0.33,0.33,0.9,-0.87,-0.11,-0.52,-0.93,-0.24,1.65,2
-1.12,0.6,-0.33,69,7818,0.67,0.87,0.34,3333,0.0,6441,-0.02,2.79,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,-0.74,0.22,-1.45,-1.12,1.15,-0.11,-0.52,1.08,-0.24,-0.61,2
-1.08,0.38,0.27,88,885,0.97,0.05,-0.41,3749,1.61,7121,-0.02,-0.36,-0.07,3.53,-0.05,-0.01,-0.16,-0.03,-0.42,-0.04,0.73,1.33,1.22,0.9,-0.87,-0.11,1.92,-0.93,-0.24,-0.61,2
-1.89,0.84,-0.33,274,7818,0.97,0.53,0.34,8869,-1.32,6441,-0.02,2.79,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,2.4,-0.03,-0.93,0.22,1.22,-1.12,1.15,-0.11,-0.52,1.08,-0.24,-0.61,2
-0.4,-1.3,-0.02,957,15346,-0.74,-0.67,0.34,2319,0.06,23036,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.02,1.83,1.33,1.22,0.9,-0.87,-0.11,-0.52,-0.93,-0.24,1.65,2
-1.04,0.52,0.06,8,7818,0.4,0.51,0.34,3749,0.4,23036,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,0.54,0.22,-0.56,0.9,-0.87,-0.11,1.92,-0.93,-0.24,-0.61,2
-1.58,0.7,-0.33,502,7818,1.24,0.27,0.34,2743,-0.29,9013,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,-1.3,-1.44,0.33,-1.12,1.15,-0.11,-0.52,1.08,-0.24,-0.61,2
1.84,-1.6,-0.33,307,1583,0.75,0.33,-1.16,1548,-0.72,127,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,6.06,-0.03,-0.42,-0.03,-1.11,-0.88,-0.56,-1.12,1.15,-0.11,-0.52,-0.93,-0.24,1.65,3
-0.5,-0.99,-0.33,931,1498,-1.67,0.35,0.34,999,-0.53,7266,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,2.4,-0.03,-0.01,-0.88,-0.56,-1.12,1.15,-0.11,-0.52,-0.93,4.19,-0.61,2
1.12,0.39,-0.33,291,1460,-1.01,-0.22,0.34,2516,-0.46,6441,-0.02,2.79,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,0.54,-0.88,-0.56,-1.12,1.15,-0.11,1.92,-0.93,-0.24,-0.61,2
-2.04,0.83,-0.3,2298,7818,0.22,0.67,0.34,2743,-0.46,23036,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,1.83,0.78,1.22,0.9,-0.87,-0.11,-0.52,1.08,-0.24,-0.61,2
0.52,0.24,-0.33,31,621,0.36,0.13,0.34,3282,-0.46,7121,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,0.36,0.22,1.22,-1.12,1.15,-0.11,1.92,-0.93,-0.24,-0.61,2
-0.05,0.93,-0.27,1123,3093,-0.79,-0.18,0.34,3162,1.44,9013,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.02,0.54,0.22,-1.45,0.9,-0.87,-0.11,-0.52,1.08,-0.24,-0.61,2
-0.55,-1.3,-0.28,908,15346,0.22,0.32,0.34,3175,-0.29,23036,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,1.1,1.33,-1.45,0.9,-0.87,-0.11,-0.52,-0.93,-0.24,1.65,2
-0.43,-1.33,-0.33,4635,15346,-0.26,0.32,0.34,3749,-0.11,23036,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,0.36,0.78,-1.45,-1.12,1.15,-0.11,-0.52,-0.93,-0.24,1.65,2
-1.27,-0.05,0.25,1616,5086,1.15,0.35,-1.16,2650,0.92,7121,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,2.4,-0.03,-0.74,0.78,-1.45,-1.12,1.15,-0.11,1.92,-0.93,-0.24,-0.61,2
-0.17,0.8,-0.23,1367,3093,-0.66,-0.05,0.34,3175,0.92,23036,-0.02,2.79,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,-0.01,-0.33,0.33,0.9,-0.87,-0.11,-0.52,1.08,-0.24,-0.61,2
1.14,0.07,2.81,6,232,-0.39,-0.78,0.34,3282,0.92,23036,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.02,-0.19,-0.88,0.33,0.9,-0.87,-0.11,1.92,-0.93,-0.24,-0.61,2
-2.04,0.83,-0.27,2298,7818,-0.22,0.63,0.34,2364,1.09,9013,-0.02,2.79,-0.07,-0.28,-0.05,-0.01,6.06,-0.03,-0.42,-0.02,0.73,0.22,-1.45,0.9,-0.87,-0.11,-0.52,1.08,-0.24,-0.61,2
-0.69,-0.15,0.34,277,5086,-1.45,-0.3,0.34,2319,0.06,6441,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,0.54,-0.88,0.33,0.9,-0.87,-0.11,1.92,-0.93,-0.24,-0.61,2
-1.11,0.2,-0.33,690,1371,0.67,0.78,0.34,3333,0.0,7266,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,1.1,-0.88,1.22,-1.12,1.15,-0.11,1.92,-0.93,-0.24,-0.61,2
-1.62,0.7,-0.33,351,7818,0.71,0.81,0.34,2516,-0.8,7121,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,-1.11,-0.88,-1.45,-1.12,1.15,-0.11,-0.52,1.08,-0.24,-0.61,3
1.24,0.67,1.17,66,1401,0.44,-0.27,0.34,3402,0.06,23036,-0.02,-0.36,-0.07,3.53,-0.05,-0.01,-0.16,-0.03,-0.42,-0.02,-0.93,-0.33,-0.56,0.9,-0.87,-0.11,-0.52,1.08,-0.24,-0.61,2
-1.26,-0.03,-0.33,1616,5086,0.4,0.27,0.34,1614,0.47,9013,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,0.73,1.33,-1.45,-1.12,1.15,-0.11,1.92,-0.93,-0.24,-0.61,3
-0.45,-1.31,-0.33,791,15346,-2.29,-0.15,0.34,3067,-0.11,23036,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,-1.85,0.78,-1.45,-1.12,1.15,-0.11,-0.52,-0.93,-0.24,1.65,2
-0.45,-1.35,-0.2,4635,15346,-1.01,0.13,0.34,3067,0.4,23036,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,0.54,0.78,-0.56,0.9,-0.87,-0.11,-0.52,-0.93,-0.24,1.65,2
0.49,-1.54,-0.33,841,15346,-1.4,0.36,0.34,3282,0.66,7266,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,-0.19,-0.33,0.33,-1.12,1.15,-0.11,-0.52,-0.93,-0.24,1.65,2
-0.52,-1.01,-0.33,931,1498,-1.23,0.42,0.34,1548,-0.72,3473,-0.02,2.79,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,2.4,-0.03,0.91,0.78,1.22,-1.12,1.15,-0.11,-0.52,-0.93,4.19,-0.61,2
0.92,1.19,1.39,178,1220,-0.08,0.67,0.34,2907,0.4,23036,-0.02,-0.36,-0.07,3.53,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,0.91,0.22,1.22,0.9,-0.87,-0.11,-0.52,1.08,-0.24,-0.61,2
-1.62,0.69,-0.33,351,7818,0.89,0.43,0.34,8869,-1.32,23036,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,6.06,-0.03,-0.42,-0.03,-0.93,0.78,-0.56,-1.12,1.15,-0.11,-0.52,1.08,-0.24,-0.61,2
0.53,1.02,0.95,62,2633,-0.13,0.65,0.34,2364,0.75,23036,-0.02,-0.36,14.73,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.0,-0.56,1.89,0.33,0.9,-0.87,-0.11,-0.52,1.08,-0.24,-0.61,2
0.9,1.2,1.03,372,3053,1.37,0.42,-2.65,2317,-0.8,909,-0.02,2.79,-0.07,3.53,-0.05,-0.01,6.06,-0.03,2.4,-0.03,-0.93,0.22,-1.45,-1.12,1.15,-0.11,-0.52,1.08,-0.24,-0.61,2
-0.68,-0.12,-0.33,1410,5086,0.84,-0.39,-0.78,3067,0.75,7121,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,0.54,-0.33,-1.45,-1.12,1.15,-0.11,1.92,-0.93,-0.24,-0.61,3
1.05,1.26,-0.33,120,581,1.37,0.3,0.34,8869,-1.32,7121,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,-1.3,0.22,0.33,-1.12,1.15,-0.11,-0.52,1.08,-0.24,-0.61,2
1.08,0.41,0.01,543,1460,-0.57,0.75,0.34,1548,-0.13,7266,-0.02,-0.36,-0.07,3.53,-0.05,-0.01,-0.16,-0.03,-0.42,-0.01,0.54,-0.33,0.33,0.9,-0.87,-0.11,1.92,-0.93,-0.24,-0.61,3
-1.26,-0.03,0.69,1616,5086,-0.88,0.33,0.34,3402,0.4,23036,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,0.36,-1.44,0.33,0.9,-0.87,-0.11,1.92,-0.93,-0.24,-0.61,2
-2.01,0.83,-0.15,2298,7818,-0.26,0.42,0.34,2516,0.75,9013,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,-0.01,0.78,0.33,0.9,-0.87,-0.11,-0.52,1.08,-0.24,-0.61,2
-0.67,-1.29,-0.33,908,15346,-1.98,0.53,0.34,1548,0.08,7266,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,-0.19,1.33,1.22,-1.12,1.15,-0.11,-0.52,-0.93,-0.24,1.65,3
0.16,1.05,2.26,7,2633,1.55,0.46,0.34,3422,-0.46,3144,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,1.46,1.33,-0.56,0.9,-0.87,-0.11,-0.52,1.08,-0.24,-0.61,2
-2.06,0.83,-0.33,2298,7818,1.11,0.42,0.34,2276,-0.11,6441,-0.02,2.79,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,2.4,-0.03,-1.11,-1.44,0.33,-1.12,1.15,-0.11,-0.52,1.08,-0.24,-0.61,2
-0.08,0.92,0.05,1123,3093,1.37,-0.13,0.34,8869,-1.32,9013,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.01,-1.66,1.33,-1.45,0.9,-0.87,-0.11,-0.52,1.08,-0.24,-0.61,2
0.65,-1.58,-0.33,14,15346,-0.04,0.22,0.34,2317,-0.46,23036,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,-0.74,1.33,0.33,-1.12,1.15,-0.11,-0.52,-0.93,-0.24,1.65,2
2.25,-1.59,-0.33,499,960,1.24,0.27,0.34,3067,0.47,3473,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,0.54,0.22,0.33,-1.12,1.15,-0.11,-0.52,-0.93,-0.24,1.65,3
-0.65,-0.12,0.19,1410,5086,-1.27,-0.03,0.34,3175,0.23,6441,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,0.36,-1.44,-0.56,0.9,-0.87,-0.11,1.92,-0.93,-0.24,-0.61,2
0.54,1.03,-0.33,231,1021,0.71,0.3,0.34,2907,-0.46,23036,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,2.4,-0.03,-1.3,0.22,1.22,-1.12,1.15,-0.11,-0.52,1.08,-0.24,-0.61,2
-1.18,-0.18,-0.33,903,5086,-0.61,-0.24,0.34,3067,0.92,23036,-0.02,2.79,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,2.4,-0.03,0.73,-1.44,-0.56,-1.12,1.15,-0.11,1.92,-0.93,-0.24,-0.61,2
-0.34,-1.43,-0.31,126,15346,0.8,0.22,0.34,3402,-0.46,7121,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.01,0.36,-0.88,0.33,0.9,-0.87,-0.11,-0.52,-0.93,-0.24,1.65,2
-2.02,0.83,-0.11,2298,7818,-0.08,0.59,0.34,8869,-1.32,9013,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,-0.38,-0.33,-0.56,0.9,-0.87,-0.11,-0.52,1.08,-0.24,-0.61,2
0.08,-1.43,-0.33,244,15346,-2.29,-0.01,0.34,8869,-1.32,23036,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,2.4,-0.03,0.36,-1.44,-1.45,0.9,-0.87,-0.11,-0.52,-0.93,-0.24,1.65,1
0.88,1.18,1.62,215,1220,-0.39,0.47,0.34,2907,-0.46,23036,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,-0.74,-0.88,-0.56,0.9,-0.87,-0.11,-0.52,1.08,-0.24,-0.61,2
-0.41,-1.35,-0.33,4635,15346,-0.48,0.43,0.34,961,-0.72,7266,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,1.46,-1.44,0.33,-1.12,1.15,-0.11,-0.52,-0.93,-0.24,1.65,3
0.55,1.02,-0.3,231,1021,-1.45,0.36,0.34,3749,-0.29,23036,-0.02,2.79,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,0.73,0.78,-0.56,0.9,-0.87,-0.11,-0.52,1.08,-0.24,-0.61,2
-0.16,-1.39,-0.22,310,15346,-1.67,-0.05,-0.03,2317,-0.46,23036,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,0.18,-0.88,-0.56,0.9,-0.87,-0.11,-0.52,-0.93,-0.24,1.65,2
-1.13,0.21,-0.33,690,1371,-1.18,0.49,0.34,8869,-1.32,23036,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,1.1,-1.44,-1.45,-1.12,1.15,-0.11,1.92,-0.93,-0.24,-0.61,3
0.5,1.01,0.51,355,2633,0.67,0.78,0.34,8869,-1.32,23036,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,-0.93,-0.88,0.33,0.9,-0.87,-0.11,-0.52,1.08,-0.24,-0.61,2
-0.0,0.46,0.35,870,1488,0.93,-0.04,0.34,2341,0.75,7121,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,0.54,0.22,1.22,0.9,-0.87,-0.11,1.92,-0.93,-0.24,-0.61,2
0.38,-1.58,0.68,189,15346,1.11,0.5,0.34,2319,-0.46,23036,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.02,1.46,-1.44,1.22,0.9,-0.87,-0.11,-0.52,-0.93,-0.24,1.65,2
-0.41,-1.32,-0.27,957,15346,-1.67,-0.56,0.34,3162,1.09,23036,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,1.1,0.78,-0.56,0.9,-0.87,-0.11,-0.52,-0.93,-0.24,1.65,2
-0.15,-0.16,-0.2,33,738,-0.52,0.64,0.34,1340,2.06,3473,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.01,0.36,0.22,1.22,0.9,-0.87,-0.11,1.92,-0.93,-0.24,-0.61,2
1.77,0.09,-0.33,79,1770,0.36,0.79,-2.65,3422,0.08,1117,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,0.18,0.22,1.22,-1.12,1.15,-0.11,1.92,-0.93,-0.24,-0.61,3
-0.5,-1.32,-0.21,2186,15346,0.0,0.47,-1.16,8869,-1.32,692,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,2.4,-0.03,-0.93,1.89,0.33,0.9,-0.87,-0.11,-0.52,-0.93,-0.24,1.65,2
-1.2,-0.03,-0.06,1220,5086,-1.58,0.58,0.34,2650,0.06,6441,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,-0.19,-0.33,-1.45,0.9,-0.87,-0.11,1.92,-0.93,-0.24,-0.61,2
1.84,-1.6,-0.33,307,1583,0.93,0.24,-1.53,2276,-0.53,3144,-0.02,2.79,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,-0.56,0.22,0.33,-1.12,1.15,-0.11,-0.52,-0.93,-0.24,1.65,2
-2.04,0.83,-0.02,2298,7818,-0.08,0.52,0.34,2317,-0.29,6441,-0.02,2.79,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,0.73,-1.44,-0.56,0.9,-0.87,-0.11,-0.52,1.08,-0.24,-0.61,2
-2.03,0.84,-0.33,2298,7818,1.37,0.36,-1.53,3422,0.08,3473,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.01,-1.11,-0.33,-0.56,0.9,-0.87,-0.11,-0.52,1.08,-0.24,-0.61,2
-0.68,-1.29,-0.33,908,15346,0.05,0.38,0.34,3282,0.06,6441,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,0.54,-0.33,-0.56,-1.12,1.15,-0.11,-0.52,-0.93,-0.24,1.65,2
1.69,0.08,0.01,113,1770,-0.3,-0.45,0.34,3749,-0.46,23036,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,0.36,-0.88,1.22,0.9,-0.87,-0.11,1.92,-0.93,-0.24,-0.61,2
0.57,1.01,-0.12,1220,1021,1.06,-0.17,-0.78,2516,0.23,3144,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,0.91,-0.33,-1.45,0.9,-0.87,-0.11,-0.52,1.08,-0.24,-0.61,2
-0.43,-1.36,-0.33,4635,15346,-0.3,0.42,0.34,1548,0.26,7266,-0.02,2.79,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,2.4,-0.03,-0.01,1.89,-0.56,-1.12,1.15,-0.11,-0.52,-0.93,-0.24,1.65,2
1.73,0.08,-0.33,585,1770,0.53,-0.57,0.34,2907,0.4,9013,-0.02,2.79,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,1.65,0.78,0.33,-1.12,1.15,-0.11,1.92,-0.93,-0.24,-0.61,3
-1.73,0.7,-0.25,173,7818,0.53,0.3,0.34,3422,1.44,23036,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.02,0.73,-0.33,-1.45,0.9,-0.87,-0.11,-0.52,1.08,-0.24,-0.61,2
1.21,1.36,-0.33,127,512,1.19,0.51,-1.91,2516,-0.46,3144,-0.02,2.79,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,-0.93,-1.44,0.33,-1.12,1.15,-0.11,-0.52,1.08,-0.24,-0.61,2
1.68,-1.58,-0.22,557,1583,-1.32,0.12,0.34,2743,0.92,23036,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,0.54,1.89,-0.56,0.9,-0.87,-0.11,-0.52,-0.93,-0.24,1.65,2
1.19,0.66,-0.14,378,1401,1.55,0.16,-3.4,1614,-0.72,909,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.01,-0.38,1.33,1.22,0.9,-0.87,-0.11,-0.52,1.08,-0.24,-0.61,4
-0.4,-1.36,3.58,4635,15346,-1.62,0.39,0.34,2317,-0.29,23036,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,0.0,-0.56,1.89,-1.45,0.9,-0.87,-0.11,-0.52,-0.93,-0.24,1.65,2
0.5,0.25,-0.33,163,621,1.55,0.34,-1.16,1548,-0.72,6441,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,-1.3,0.78,0.33,-1.12,1.15,-0.11,1.92,-0.93,-0.24,-0.61,3
-0.45,-1.32,-0.32,791,15346,0.62,0.66,0.0,2319,-0.13,7266,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,1.65,-0.88,1.22,-1.12,1.15,-0.11,-0.52,-0.93,-0.24,1.65,2
1.73,0.09,-0.19,215,1770,0.84,-0.17,-3.03,3067,0.92,1117,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.02,1.1,0.78,1.22,0.9,-0.87,-0.11,1.92,-0.93,-0.24,-0.61,2
-0.42,-1.35,-0.27,4635,15346,-1.45,0.22,0.34,8869,-1.32,23036,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.02,1.65,0.22,-1.45,0.9,-0.87,-0.11,-0.52,-0.93,-0.24,1.65,2
0.59,0.59,-0.33,330,1056,-1.01,0.7,0.34,999,-0.53,7266,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,-0.19,0.78,-1.45,-1.12,1.15,-0.11,-0.52,1.08,-0.24,-0.61,3
-0.21,-1.41,-0.05,310,15346,-0.17,0.16,-0.41,2364,-0.29,23036,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,1.28,0.78,1.22,0.9,-0.87,-0.11,-0.52,-0.93,-0.24,1.65,2
-1.1,0.38,0.28,88,885,-0.39,0.37,0.34,3067,0.23,23036,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,0.36,1.89,0.33,0.9,-0.87,-0.11,1.92,-0.93,-0.24,-0.61,2
0.7,0.6,-0.3,1220,1056,-0.79,-0.73,0.34,3175,1.44,23036,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,-0.19,0.78,0.33,0.9,-0.87,-0.11,-0.52,1.08,-0.24,-0.61,2
0.5,0.99,-0.26,161,2633,1.55,-0.08,0.34,3282,-0.46,3144,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,-1.3,-1.44,1.22,0.9,-0.87,-0.11,-0.52,1.08,-0.24,-0.61,2
-0.67,-0.12,-0.16,1410,5086,-0.17,-0.41,0.34,3067,0.06,23036,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,-1.66,1.33,-1.45,0.9,-0.87,-0.11,1.92,-0.93,-0.24,-0.61,2
0.28,0.98,0.66,14,2633,0.09,0.74,0.34,2516,-0.29,23036,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,-0.38,-0.88,1.22,0.9,-0.87,-0.11,-0.52,1.08,-0.24,-0.61,2
-0.21,0.28,-0.33,179,1488,1.55,0.84,0.34,2341,-0.53,7266,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,-1.11,0.78,-1.45,-1.12,1.15,-0.11,1.92,-0.93,-0.24,-0.61,2
0.26,-1.58,-0.29,295,15346,1.24,0.74,0.34,8869,-1.32,23036,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,1.83,-0.33,1.22,0.9,-0.87,-0.11,-0.52,-0.93,-0.24,1.65,2
-1.99,0.84,-0.32,470,7818,0.53,0.4,0.34,3162,0.08,1885,-0.02,2.79,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,2.4,-0.03,1.1,-1.44,0.33,0.9,-0.87,-0.11,-0.52,1.08,-0.24,-0.61,3
-0.25,0.72,-0.33,374,3372,-0.74,0.54,0.34,2907,0.87,7266,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.03,-1.3,0.22,1.22,-1.12,1.15,-0.11,-0.52,1.08,-0.24,-0.61,2
0.84,1.16,-0.13,352,1220,-0.39,0.17,0.34,3415,0.75,23036,-0.02,-0.36,-0.07,-0.28,-0.05,-0.01,-0.16,-0.03,-0.42,-0.02,-0.93,-1.44,-1.45,0.9,-0.87,-0.11,-0.52,1.08,-0.24,-0.61,2
